Water Bomber ID,Latitude,Longitude,Time (min),Distance travelled (km),Distance hovered (km),Fuel capacity (%),Current range (km),Water capacity (L),Status,Next updates
chinook 5,-35.4352,149.0805471,990.2941769846062,0.0,0.0,7.349168705692499,47.769596587001246,8625.0,Going to strike 2355,[]
chinook 5,-35.3382,148.9647459,994.220572000633,15.051180894768844,0.0,5.0336024141896,32.7184156922324,8625.0,Inspecting strike 2355,[]
firehawk 5,-35.32,148.93,994.4974014668207,17.07909721275544,0.0,60.210355147895115,385.3462729465287,325.0,Refilling at watertank 13,[]
firehawk 1,-36.231,149.16,994.7373823265611,17.0827800699924,0.0,56.34081027354355,360.58118575067874,325.0,Refilling at watertank 35,[]
firehawk 2,-35.5808,148.9446066,995.071660497289,21.56977201720369,0.0,59.04551365205073,377.89128737312467,3200.0,Inspecting strike 2331,['Going to watertank 15']
chinook 5,-35.3382,148.9647459,995.220572000633,0.0,3.833333333333333,4.443858824446011,28.88508235889907,5750.0,Hovering 2355,[]
chinook 5,-35.3382,148.9647459,995.220572000633,0.0,0.0,4.443858824446011,28.88508235889907,5750.0,Going to base 4,[]
firehawk 2,-35.5808,148.9446066,996.071660497289,0.0,0.0,58.446555318717394,374.05795403979135,325.0,Going to watertank 15,[]
firehawk 2,-35.541,148.83,999.0121961994125,11.272053524807012,0.0,56.6852969554663,362.78590051498435,325.0,Refilling at watertank 15,[]
chinook 5,-35.313,149.22,1001.3056108278553,23.32598217101888,0.0,0.8552461827507983,5.559100187880189,5750.0,Refueling at base 4,[]
chinook 7,-35.541,148.83,1005.9000046371833,0.0,0.0,57.479436845825596,373.61633949786636,11500.0,Going to strike 2122,"['Going to strike 2068', 'Going to strike 1996']"
chinook 6,-35.2493,149.1611044,1006.9995230966854,67.29418741122615,0.0,82.82247502654873,538.3460876725667,8625.0,Inspecting strike 2624,['Going to strike 2410']
chinook 7,-35.4959,148.778457,1007.6867284431293,6.849107922792614,0.0,56.425727934626735,366.76723157507377,11500.0,Inspecting strike 2122,"['Going to strike 2068', 'Going to strike 1996']"
chinook 6,-35.2493,149.1611044,1007.9995230966854,0.0,0.0,82.23273143680514,534.5127543392334,5750.0,Going to strike 2410,['Going to strike 2410']
chinook 6,-35.23441186605178,149.13987144795198,1008.662507215188,2.541436632862799,0.0,81.84174118559547,531.9713177063705,5750.0,Going to strike 2410,['Going to strike 2410']
chinook 7,-35.4959,148.778457,1008.6867284431293,0.0,0.0,55.83598434488315,362.93389824174045,8625.0,Going to strike 2068,"['Going to strike 1996', 'Going to strike 1877', 'Going to watertank 84']"
firehawk 7,-35.772,148.65,1008.7845692607,0.0,0.0,82.53342578122658,528.2139249998502,3200.0,Going to strike 1481,"['Going to strike 1481', 'Going to watertank 109']"
chinook 7,-35.4959,148.7331435,1009.7568772960263,4.102237269439241,0.0,55.20487091881557,358.8316609723012,8625.0,Inspecting strike 2068,"['Going to strike 1996', 'Going to strike 1877', 'Going to watertank 84']"
chinook 7,-35.4959,148.7331435,1010.7568772960263,0.0,0.0,54.61512732907199,354.9983276389679,5750.0,Going to strike 1996,"['Going to strike 1996', 'Going to strike 1877', 'Going to watertank 84']"
chinook 9,-35.541,148.83,1011.7134250818308,0.0,0.0,7.395569957714514,48.07120472514434,11500.0,Waiting at watertank 15,[]
firehawk 7,-35.823575646920204,148.50637103193444,1012.4801883216807,14.166445233010139,0.0,80.31991871356875,514.04747976684,3200.0,Going to strike 1481,"['Going to strike 1481', 'Going to watertank 109']"
chinook 7,-35.440209832109666,148.70773935518307,1012.4801883216807,6.606023312952435,0.0,53.59881605015623,348.3923043260155,5750.0,Going to strike 1996,"['Going to strike 1996', 'Going to strike 1877', 'Going to watertank 84']"
chinook 6,-35.14860897082985,149.01775646635218,1012.4801887393621,14.634445842667096,0.0,79.5902879790313,517.3368718637034,5750.0,Going to strike 2410,"['Going to strike 2074', 'Going to watertank 13']"
chinook 6,-35.1361,148.9999897,1013.0363029174301,2.1317735039919086,0.0,79.26232282457102,515.2050983597117,5750.0,Inspecting strike 2410,"['Going to strike 2074', 'Going to watertank 13']"
chinook 6,-35.1361,148.9999897,1014.0363029174301,0.0,0.0,78.67257923482744,511.37176502637834,2875.0,Going to strike 2074,"['Going to strike 2074', 'Going to watertank 13']"
chinook 4,-35.313,149.22,1015.1428789382892,0.0,0.0,100.0,650.0,0.0,Going to watertank 12,['Going to watertank 12']
firehawk 7,-35.86671955175987,148.38571153780185,1015.5810841086914,11.886724455853422,0.0,78.46261801734165,502.1607553109866,3200.0,Going to strike 1481,['Going to watertank 109']
chinook 4,-35.32725310621311,149.22613536471357,1015.5810841086914,1.6797856337854042,0.0,99.7415714409561,648.3202143662146,0.0,Going to watertank 12,[]
chinook 6,-35.115376466510526,148.9400097073063,1015.5810841086914,5.921654836863917,0.0,77.76155541377145,505.45011018951436,2875.0,Going to strike 2074,['Going to watertank 13']
chinook 7,-35.33998850477568,148.662115949328,1015.5810842686234,11.886767796613507,0.0,51.770082542984916,336.505536529402,5750.0,Going to strike 1996,"['Going to strike 1877', 'Going to watertank 84']"
chinook 7,-35.3301,148.657621,1015.8870100284706,1.1727176981367193,0.0,51.58966443557927,335.3328188312653,5750.0,Inspecting strike 1996,"['Going to strike 1877', 'Going to watertank 84']"
chinook 7,-35.3301,148.657621,1016.8870100284706,0.0,0.0,50.99992084583569,331.49948549793197,2875.0,Going to strike 1877,['Going to watertank 84']
chinook 4,-35.429,149.27,1018.7095210306579,11.992342386961509,0.0,97.89659568911586,636.3278719792531,0.0,Refilling at watertank 12,[]
chinook 7,-35.318,148.5317502,1019.8865959581783,11.49841273054635,0.0,49.23093427190548,320.0010727673856,2875.0,Inspecting strike 1877,['Going to watertank 84']
chinook 6,-35.0471,148.7432132,1020.6550921541909,19.450370570719016,0.0,74.7691907105839,485.99973961879533,2875.0,Inspecting strike 2074,['Going to watertank 13']
chinook 7,-35.318,148.5317502,1020.8865959581783,0.0,0.0,48.64119068216189,316.1677394340523,0.0,Going to watertank 84,[]
chinook 6,-35.0471,148.7432132,1021.6550921541909,0.0,0.0,74.17944712084031,482.166406285462,0.0,Going to watertank 13,['Going to watertank 13']
firehawk 5,-35.32,148.93,1024.4974014668207,0.0,0.0,60.210355147895115,385.3462729465287,3200.0,Going to strike 1846,"['Going to strike 1846', 'Going to watertank 84']"
firehawk 1,-36.231,149.16,1024.7373823265611,0.0,0.0,56.34081027354355,360.58118575067874,3200.0,Waiting at watertank 35,[]
firehawk 7,-35.9971,148.0181971,1025.005269219621,36.12618015366684,0.0,72.8179023683312,466.03457515731975,3200.0,Inspecting strike 1481,['Going to watertank 109']
firehawk 7,-35.9971,148.0181971,1026.005269219621,0.0,0.0,72.21894403499788,462.20124182398644,325.0,Going to watertank 109,['Going to watertank 109']
chinook 7,-35.424,148.25,1028.2260166657102,28.134446045539203,0.0,44.312814367463545,288.0332933885131,0.0,Refilling at watertank 84,[]
firehawk 2,-35.541,148.83,1029.0121961994125,0.0,0.0,56.6852969554663,362.78590051498435,3200.0,Waiting at watertank 15,[]
firehawk 2,-35.541,148.83,1029.582687146586,0.0,0.0,56.6852969554663,362.78590051498435,3200.0,Going to strike 2095,['Going to watertank 13']
firehawk 5,-35.258196008594574,148.7290137186805,1029.582687146586,19.493588487265303,0.0,57.164481946759906,365.8526844592634,3200.0,Going to strike 1846,['Going to watertank 84']
firehawk 7,-35.87511480292811,147.99578190046523,1029.582687719885,13.713437584345279,0.0,70.07621941244393,448.48780423964115,325.0,Going to watertank 109,[]
chinook 6,-35.28562841004763,148.90639427445421,1029.5826908547058,30.389128351974154,0.0,69.50419660515198,451.7772779334879,0.0,Going to watertank 13,[]
chinook 6,-35.32,148.93,1030.7256478010518,4.3813349609919685,0.0,68.83014507269168,447.3959429724959,0.0,Refilling at watertank 13,[]
chinook 5,-35.313,149.22,1031.3056108278552,0.0,0.0,100.0,650.0,5750.0,Waiting at base 4,[]
firehawk 7,-35.789,147.98,1032.1080739783902,9.680647324269883,0.0,68.56361826802676,438.80715691537125,325.0,Refilling at watertank 109,[]
firehawk 5,-35.1846,148.4914715,1035.6029407365997,23.077645380220478,0.0,53.55859985610045,342.7750390790429,3200.0,Inspecting strike 1846,['Going to watertank 84']
firehawk 5,-35.1846,148.4914715,1036.6029407365997,0.0,0.0,52.95964152276712,338.94170574570956,325.0,Going to watertank 84,[]
firehawk 2,-35.1522,148.7633525,1040.970460519361,43.653131262304065,0.0,49.864495195731294,319.1327692526803,3200.0,Inspecting strike 2095,['Going to watertank 13']
firehawk 2,-35.1522,148.7633525,1041.970460519361,0.0,0.0,49.265536862397965,315.29943591934693,325.0,Going to watertank 13,[]
firehawk 5,-35.424,148.25,1045.5973883272134,34.47871576401859,0.0,47.57234218463922,304.46298998169095,325.0,Refilling at watertank 84,[]
firehawk 2,-35.32,148.93,1048.2379319073252,24.025306987196302,0.0,45.51158264564854,291.2741289321507,325.0,Refilling at watertank 13,[]
chinook 4,-35.429,149.27,1048.709521030658,0.0,0.0,97.89659568911586,636.3278719792531,11500.0,Waiting at watertank 12,[]
chinook 7,-35.424,148.25,1058.2260166657102,0.0,0.0,44.312814367463545,288.0332933885131,11500.0,Waiting at watertank 84,[]
chinook 6,-35.32,148.93,1060.7256478010518,0.0,0.0,68.83014507269168,447.3959429724959,11500.0,Waiting at watertank 13,[]
firehawk 7,-35.789,147.98,1062.1080739783902,0.0,0.0,68.56361826802676,438.80715691537125,3200.0,Waiting at watertank 109,[]
firehawk 5,-35.424,148.25,1075.5973883272134,0.0,0.0,47.57234218463922,304.46298998169095,3200.0,Waiting at watertank 84,[]
firehawk 2,-35.32,148.93,1078.2379319073252,0.0,0.0,45.51158264564854,291.2741289321507,3200.0,Waiting at watertank 13,[]
firehawk 1,-36.231,149.16,1106.2582339572093,0.0,0.0,56.34081027354355,360.58118575067874,3200.0,Going to strike 3788,"['Going to strike 3788', 'Going to watertank 115']"
chinook 4,-35.429,149.27,1123.8183751352308,0.0,0.0,97.89659568911586,636.3278719792531,11500.0,Going to strike 3760,['Going to strike 3760']
firehawk 1,-36.07931038309452,149.88583775651065,1123.818386210334,67.31391697031171,0.0,45.82301074693235,293.26726878036703,3200.0,Going to strike 3788,['Going to watertank 115']
firehawk 1,-36.0739,149.9112947,1124.435504656223,2.3656207092414037,0.0,45.453382511113375,290.90164807112563,3200.0,Inspecting strike 3788,['Going to watertank 115']
firehawk 1,-36.0739,149.9112947,1125.435504656223,0.0,0.0,44.85442417778005,287.06831473779226,325.0,Going to watertank 115,['Going to watertank 115']
firehawk 1,-36.111206492268714,149.94005681535236,1126.7104936558171,4.887457811813765,0.0,44.09075889468414,282.18085692597856,325.0,Going to watertank 115,[]
chinook 4,-35.52304101166096,149.31063698384807,1126.7104936558171,11.085449758039324,0.0,96.19114188018673,625.2424222212138,11500.0,Going to strike 3760,['Going to strike 3760']
chinook 5,-35.313,149.22,1126.7104936558171,0.0,0.0,100.0,650.0,5750.0,Going to strike 4080,['Going to strike 4080']
firehawk 1,-36.15,149.97,1128.0365524692138,5.083225471318166,0.0,43.29650491479068,277.09763145466036,325.0,Refilling at watertank 115,[]
chinook 4,-35.568612506527614,149.33036571631578,1128.112137189159,5.372495861775105,0.0,95.36460405529826,619.8699263594388,11500.0,Going to strike 3917,"['Going to strike 3917', 'Going to strike 3760']"
chinook 5,-35.34921047126833,149.25921221747234,1128.112137189159,5.372653928921874,0.0,99.17343785708894,644.6273460710781,5750.0,Going to strike 4080,['Going to strike 4080']
chinook 4,-35.72055806555907,149.54888303143284,1134.8915489088563,25.987560751843485,0.0,91.36651778578388,593.8823656075953,11500.0,Going to strike 3917,"['Going to strike 3917', 'Going to strike 4001', 'Going to strike 3760']"
chinook 5,-35.524177734720986,149.44937571026168,1134.8915489088563,25.987030601322672,0.0,95.17543314919314,618.6403154697555,5750.0,Going to strike 4080,['Going to strike 4080']
chinook 4,-35.790278185649214,149.64962005688062,1138.008200387451,11.947092649860657,0.0,89.52850353195917,581.9352729577346,11500.0,Going to strike 3917,"['Going to strike 3917', 'Going to strike 3933', 'Going to strike 4001', 'Going to strike 3760', 'Going to watertank 30']"
chinook 5,-35.60451403930195,149.53707660793714,1138.008200387451,11.946867927959678,0.0,93.33745346796857,606.6934475417958,5750.0,Going to strike 4080,['Going to strike 4080']
chinook 5,-35.80308200839607,149.75490675244797,1145.7221565995458,29.57000217374579,0.0,88.78822236431539,577.1234453680499,5750.0,Going to strike 3626,"['Going to strike 4080', 'Going to watertank 115']"
chinook 4,-35.962479378947776,149.89971530464587,1145.7221635198582,29.57019200756082,0.0,84.97924322310367,552.3650809501738,11500.0,Going to strike 3917,"['Going to strike 3933', 'Going to strike 4001', 'Going to strike 3760', 'Going to watertank 30']"
chinook 5,-35.8556,149.8005283,1147.5854766336952,7.142726797572298,0.0,87.68934131853503,569.9807185704777,5750.0,Inspecting strike 3626,"['Going to strike 4080', 'Going to watertank 115']"
chinook 5,-35.8556,149.8005283,1148.5854766336952,0.0,0.0,87.09959772879145,566.1473852371444,2875.0,Going to strike 4080,['Going to watertank 115']
chinook 4,-36.0497,150.0270959,1149.638169907931,15.011613346026953,0.0,82.66976424679181,537.3534676041468,11500.0,Inspecting strike 3917,"['Going to strike 3933', 'Going to strike 4001', 'Going to strike 3760', 'Going to watertank 30']"
chinook 4,-36.0497,150.0270959,1150.638169907931,0.0,0.0,82.08002065704822,533.5201342708135,8625.0,Going to strike 3933,"['Going to strike 4001', 'Going to strike 3760', 'Going to watertank 30']"
chinook 4,-36.1022,150.0422004,1152.2016876291013,5.993484597819989,0.0,81.15794610353745,527.5266496729935,8625.0,Inspecting strike 3933,"['Going to strike 4001', 'Going to strike 3760', 'Going to watertank 30']"
chinook 4,-36.1022,150.0422004,1153.2016876291013,0.0,0.0,80.56820251379388,523.6933163396602,5750.0,Going to strike 4001,"['Going to strike 3760', 'Going to watertank 30']"
firehawk 1,-36.15,149.97,1158.0365524692138,0.0,0.0,43.29650491479068,277.09763145466036,3200.0,Waiting at watertank 115,[]
chinook 4,-36.2963,150.0925487,1158.9540447822305,22.05070242032914,0.0,77.17578675682016,501.64261391933104,5750.0,Inspecting strike 4001,"['Going to strike 3760', 'Going to watertank 30']"
chinook 4,-36.2963,150.0925487,1159.9540447822305,0.0,0.0,76.58604316707658,497.8092805859978,2875.0,Going to strike 3760,"['Going to strike 3760', 'Going to watertank 30']"
chinook 5,-36.1669,150.1580016,1160.9100595530545,47.24423452421089,0.0,79.83125395583592,518.9031507129336,2875.0,Inspecting strike 4080,['Going to watertank 115']
chinook 5,-36.1669,150.1580016,1161.9100595530545,0.0,0.0,79.24151036609234,515.0698173796002,0.0,Going to watertank 115,['Going to watertank 115']
firehawk 2,-35.32,148.93,1162.825847720013,0.0,0.0,45.51158264564854,291.2741289321507,3200.0,Going to strike 3434,"['Going to strike 3434', 'Going to watertank 114']"
chinook 4,-36.3908686807555,150.05618105468588,1162.825847720013,11.008485254260279,0.0,74.89243005103654,486.8007953317375,2875.0,Going to strike 3760,['Going to watertank 30']
chinook 5,-36.16343065209935,150.11913264440133,1162.825847720013,3.510519372768855,0.0,78.70143046258944,511.55929800683134,0.0,Going to watertank 115,[]
chinook 5,-36.15,149.97,1166.340303071904,13.472080782820234,0.0,76.62880264984786,498.0872172240111,0.0,Refilling at watertank 115,[]
chinook 4,-36.8299,149.8861205,1176.1623715223973,51.123433916378104,0.0,67.02728637159375,435.67736141535937,2875.0,Inspecting strike 3760,['Going to watertank 30']
firehawk 1,-36.15,149.97,1177.072738429318,0.0,0.0,43.29650491479068,277.09763145466036,3200.0,Going to strike 3528,"['Going to strike 3528', 'Going to watertank 105']"
firehawk 2,-35.431076313366255,149.51675346619638,1177.0727719967042,54.613209727317454,0.0,36.97826862575519,236.66091920483322,3200.0,Going to strike 3434,['Going to watertank 114']
chinook 4,-36.8299,149.8861205,1177.1623715223973,0.0,0.0,66.43754278185017,431.8440280820261,0.0,Going to watertank 30,[]
chinook 4,-36.826,149.82,1178.7017616676528,5.90099555681326,0.0,65.5296973115712,425.9430325252128,0.0,Refilling at watertank 30,[]
firehawk 2,-35.4595,149.6696227,1180.778183903508,14.204078976080588,0.0,34.758881285742596,222.45684022875258,3200.0,Inspecting strike 3434,['Going to watertank 114']
firehawk 1,-36.030958606167566,149.90041433110486,1180.8916902142112,14.639272478846417,0.0,41.009118589970925,262.45835897581395,3200.0,Going to strike 3528,"['Going to strike 3528', 'Going to watertank 105']"
firehawk 2,-35.4595,149.6696227,1181.778183903508,0.0,0.0,34.15992295240926,218.62350689541927,325.0,Going to watertank 114,['Going to watertank 114']
firehawk 1,-35.94638084723708,149.85111629005257,1183.6042329270565,10.398065547218666,0.0,39.384420848218014,252.06029342859526,3200.0,Going to strike 3528,"['Going to strike 3528', 'Going to watertank 105']"
firehawk 2,-35.49719339325144,149.73153685274357,1183.6042329270565,6.999853274475012,0.0,33.066195878272545,211.62365362094425,325.0,Going to watertank 114,['Going to watertank 114']
firehawk 1,-35.88598148327239,149.81598288979714,1185.5409398390468,7.424038087855326,0.0,38.224414896990616,244.63625534073995,3200.0,Going to strike 3528,"['Going to strike 3528', 'Going to watertank 105']"
firehawk 2,-35.537136405833664,149.7972664904227,1185.540939948588,7.424043582537192,0.0,31.906189068501106,204.1996100384071,325.0,Going to watertank 114,['Going to watertank 114']
firehawk 1,-35.85719256912542,149.7992577600925,1186.4639415500994,3.538171237728909,0.0,37.67157564109547,241.09808410301102,3200.0,Going to strike 3528,"['Going to strike 3528', 'Going to watertank 105']"
firehawk 2,-35.55616000997959,149.82861514425375,1186.463941552102,3.538172813470477,0.0,31.353349566396343,200.6614372249366,325.0,Going to watertank 114,[]
firehawk 2,-35.557,149.83,1186.5047055580778,0.1562633387022466,0.0,31.328933419724116,200.50517388623433,325.0,Refilling at watertank 114,[]
firehawk 1,-35.83161294216303,149.784408405997,1187.283987764367,3.1435095009504606,0.0,37.180402281571965,237.95457460206055,3200.0,Going to strike 3528,['Going to watertank 105']
chinook 6,-35.32,148.93,1187.283987764367,0.0,0.0,68.83014507269168,447.3959429724959,11500.0,Going to strike 3952,['Going to strike 3952']
firehawk 1,-35.7465,149.7350755,1190.0121481846463,10.458013876158079,0.0,35.54633761342226,227.4965607259025,3200.0,Inspecting strike 3528,['Going to watertank 105']
firehawk 1,-35.7465,149.7350755,1191.0121481846463,0.0,0.0,34.94737928008893,223.66322739256915,325.0,Going to watertank 105,[]
firehawk 1,-35.879,149.6,1195.9989404194616,19.116036900125625,0.0,31.960498514444303,204.54719049244352,325.0,Refilling at watertank 105,[]
chinook 5,-36.15,149.97,1196.340303071904,0.0,0.0,76.62880264984786,498.0872172240111,11500.0,Going to strike 3973,"['Going to strike 3998', 'Going to strike 4025', 'Going to strike 4067', 'Going to watertank 115']"
chinook 5,-36.1144,150.0724094,1198.9523531646084,10.01285868870138,0.0,75.08836285158611,488.0743585353097,11500.0,Inspecting strike 3973,"['Going to strike 3998', 'Going to strike 4025', 'Going to strike 4067', 'Going to watertank 115']"
chinook 6,-35.54194599320981,149.3471545978366,1199.0595967107226,45.13938347200743,0.0,61.88562453853669,402.2565595004885,11500.0,Going to strike 3916,"['Going to strike 3916', 'Going to strike 3952']"
chinook 5,-36.1144,150.0724094,1199.9523531646084,0.0,0.0,74.49861926184252,484.2410252019764,8625.0,Going to strike 3998,"['Going to strike 3998', 'Going to strike 4025', 'Going to strike 4067', 'Going to watertank 115']"
chinook 5,-36.09916628384311,150.07485939862454,1200.3979581426854,1.7081514939837437,0.0,74.23582672430656,482.5328737079927,8625.0,Going to strike 3998,"['Going to strike 3998', 'Going to strike 4025', 'Going to strike 4067', 'Going to watertank 115']"
chinook 6,-35.56573590861419,149.3957448851605,1200.3979581426854,5.130299854375053,0.0,61.0963476378636,397.1262596461134,11500.0,Going to strike 3739,"['Going to strike 3739', 'Going to strike 3916', 'Going to strike 3952']"
chinook 5,-36.07177736052293,150.07926187883342,1201.1991140056898,3.0710967481594307,0.0,73.76335030151282,479.46177695983323,8625.0,Going to strike 3998,"['Going to strike 3998', 'Going to strike 4025', 'Going to strike 4067', 'Going to watertank 115']"
chinook 6,-35.56915686656886,149.42943695885333,1201.1991140056898,3.0710786326938004,0.0,60.62387400206456,394.05518101341966,11500.0,Going to strike 3739,"['Going to strike 3739', 'Going to strike 3916', 'Going to strike 3952']"
firehawk 5,-35.424,148.25,1203.2418551236458,0.0,0.0,47.57234218463922,304.46298998169095,3200.0,Going to strike 2750,"['Going to strike 2750', 'Going to watertank 106']"
chinook 6,-35.57783702243418,149.51535630210566,1203.2418551236458,7.8304820381782,0.0,59.41918445772946,386.2246989752415,11500.0,Going to strike 3739,"['Going to strike 3739', 'Going to strike 3916', 'Going to strike 3952']"
chinook 5,-36.001941913313416,150.09047321406297,1203.241855201271,7.830507916393875,0.0,72.55865677591376,471.63126904343943,8625.0,Going to strike 3998,"['Going to strike 4025', 'Going to strike 4067', 'Going to watertank 115']"
chinook 5,-35.989,150.0925487,1203.6204124609685,1.4511378108436022,0.0,72.33540480501473,470.1801312325958,8625.0,Inspecting strike 3998,"['Going to strike 4025', 'Going to strike 4067', 'Going to watertank 115']"
firehawk 5,-35.40941336803606,148.28175250444235,1204.1035560343944,3.303047392158165,0.0,47.056241029614505,301.1599425895328,3200.0,Going to strike 2750,"['Going to strike 2750', 'Going to watertank 106']"
chinook 6,-35.58148033594226,149.55160571871116,1204.1035560343944,3.303176651071072,0.0,58.91100343448775,382.9215223241704,11500.0,Going to strike 3577,"['Going to strike 3577', 'Going to strike 3739', 'Going to strike 3916', 'Going to strike 3952', 'Going to watertank 23']"
chinook 5,-35.989,150.0925487,1204.6204124609685,0.0,0.0,71.74566121527116,466.34679789926247,5750.0,Going to strike 4025,"['Going to strike 4067', 'Going to watertank 115']"
chinook 5,-35.9769,150.1177229,1205.3076960825279,2.6345872159772896,0.0,71.3403401051208,463.7122106832852,5750.0,Inspecting strike 4025,"['Going to strike 4067', 'Going to watertank 115']"
chinook 5,-35.9769,150.1177229,1206.3076960825279,0.0,0.0,70.75059651537721,459.8788773499519,2875.0,Going to strike 4067,"['Going to strike 4067', 'Going to watertank 115']"
chinook 4,-36.826,149.82,1208.7017616676528,0.0,0.0,65.5296973115712,425.9430325252128,11500.0,Waiting at watertank 30,[]
firehawk 5,-35.31276889112269,148.4913871281642,1209.800345974505,21.83726224353128,0.0,43.644168804062744,279.32268034600156,3200.0,Going to strike 2750,"['Going to strike 2750', 'Going to watertank 106']"
chinook 4,-36.826,149.82,1209.800345974505,0.0,0.0,65.5296973115712,425.9430325252128,11500.0,Going to strike 3954,['Going to strike 3954']
chinook 5,-36.097011094002546,150.12812811226945,1209.800345974505,13.388474548853408,0.0,68.690831200169,446.4904028010985,2875.0,Going to strike 4067,['Going to watertank 115']
chinook 6,-35.69346849395672,149.75011502324173,1209.8003467604835,21.837697783341664,0.0,55.55135762166595,361.0838245408287,11500.0,Going to strike 3577,"['Going to strike 3739', 'Going to strike 3916', 'Going to strike 3952', 'Going to watertank 23']"
chinook 6,-35.702,149.7652845,1210.2350220892351,1.666255426881475,0.0,55.295010632914966,359.41756911394725,11500.0,Inspecting strike 3577,"['Going to strike 3739', 'Going to strike 3916', 'Going to strike 3952', 'Going to watertank 23']"
chinook 6,-35.702,149.7652845,1211.2350220892351,0.0,0.0,54.70526704317138,355.584235780614,8625.0,Going to strike 3739,"['Going to strike 3916', 'Going to strike 3952', 'Going to watertank 23']"
chinook 6,-35.6131,149.871016,1214.8210977653628,13.746623425156914,0.0,52.590401900839545,341.83761235545705,8625.0,Inspecting strike 3739,"['Going to strike 3916', 'Going to strike 3952', 'Going to watertank 23']"
chinook 6,-35.6131,149.871016,1215.8210977653628,0.0,0.0,52.00065831109596,338.00427902212374,5750.0,Going to strike 3916,"['Going to strike 3916', 'Going to strike 3952', 'Going to watertank 23']"
chinook 5,-36.3246,150.1479319,1216.4183484335776,25.36902613017121,0.0,64.78790410321959,421.12137667092736,2875.0,Inspecting strike 4067,['Going to watertank 115']
firehawk 2,-35.557,149.83,1216.5047055580778,0.0,0.0,31.328933419724116,200.50517388623433,3200.0,Going to strike 3300,"['Going to strike 3300', 'Going to watertank 106']"
chinook 5,-36.3246,150.1479319,1217.4183484335776,0.0,0.0,64.198160513476,417.28804333759405,0.0,Going to watertank 115,['Going to watertank 115']
firehawk 2,-35.50526036323685,149.7721749480978,1218.533451475315,7.776848593007893,0.0,30.113800827066633,192.72832529322645,3200.0,Going to strike 3300,['Going to watertank 106']
firehawk 5,-35.16391161737299,148.81178684502197,1218.533451475315,33.47681069618597,0.0,38.413417132783685,245.84586964981557,3200.0,Going to strike 2750,"['Going to strike 2750', 'Going to watertank 106']"
chinook 4,-36.53236460352025,149.90286828341297,1218.533451475315,33.47662093162189,0.0,60.379447937475526,392.4664115935909,11500.0,Going to strike 3954,['Going to strike 3954']
chinook 5,-36.29492131149675,150.1176117273996,1218.533451475315,4.27455559137437,0.0,63.54053657634148,413.0134877462196,0.0,Going to watertank 115,[]
chinook 6,-35.697099548476594,149.92157052061324,1218.533451475315,10.39734551488893,0.0,50.40106669342074,327.60693350723477,5750.0,Going to strike 3916,"['Going to strike 3952', 'Going to watertank 23']"
chinook 5,-36.15,149.97,1223.9743881842805,20.856930119652848,0.0,60.331778096394885,392.1565576265667,0.0,Refilling at watertank 115,[]
chinook 6,-35.8718,150.0270959,1224.176734017407,21.632593451279668,0.0,47.07297539322387,305.97434005595517,5750.0,Inspecting strike 3916,"['Going to strike 3952', 'Going to watertank 23']"
firehawk 2,-35.3544,149.6041698,1224.4426321809929,22.65187012816589,0.0,26.574446119540713,170.07645516506057,3200.0,Inspecting strike 3300,['Going to watertank 106']
chinook 6,-35.8718,150.0270959,1225.176734017407,0.0,0.0,46.48323180348028,302.1410067226218,2875.0,Going to strike 3952,['Going to watertank 23']
firehawk 2,-35.3544,149.6041698,1225.4426321809929,0.0,0.0,25.97548778620738,166.24312183172722,325.0,Going to watertank 106,['Going to watertank 106']
firehawk 1,-35.879,149.6,1225.9989404194616,0.0,0.0,31.960498514444303,204.54719049244352,3200.0,Going to strike 4018,"['Going to strike 4018', 'Going to watertank 24']"
chinook 6,-35.9163,150.0623397,1226.7104025620133,5.879062754325119,0.0,45.57876061050719,296.2619439682967,2875.0,Inspecting strike 3952,['Going to watertank 23']
chinook 6,-35.9163,150.0623397,1227.7104025620133,0.0,0.0,44.9890170207636,292.4286106349634,0.0,Going to watertank 23,['Going to watertank 23']
firehawk 1,-35.873614114829444,149.6905540292629,1228.133077526082,8.180820511067447,0.0,30.682245309590012,196.36636998137607,3200.0,Going to strike 4018,"['Going to strike 4018', 'Going to watertank 24']"
chinook 6,-35.910224832018024,150.0459866502369,1228.1330775271388,1.620254032980808,0.0,44.739747169535775,290.80835660198255,0.0,Going to watertank 23,[]
firehawk 2,-35.29870340939401,149.51326612489657,1228.1330778109466,10.313374914821576,0.0,24.364022955766508,155.92974691690566,325.0,Going to watertank 106,[]
chinook 4,-36.20952531443876,149.9932369109953,1228.1330869679075,36.798602721605285,0.0,54.71812444184394,355.6678088719856,11500.0,Going to strike 3954,['Going to strike 3752']
firehawk 5,-34.99931429950222,149.162624472226,1228.1330886848987,36.79860930340442,0.0,32.663634429126745,209.04726034641115,3200.0,Going to strike 2750,['Going to watertank 106']
chinook 6,-35.908,150.04,1228.2878298639187,0.5932172909894241,0.0,44.64848297092202,290.21513931099315,0.0,Refilling at watertank 23,[]
firehawk 2,-35.266,149.46,1229.7113012363566,6.0498564640726,0.0,23.418732883255164,149.87989045283305,325.0,Refilling at watertank 106,[]
firehawk 5,-34.9501,149.2668359,1230.9918316071823,10.959180218276703,0.0,30.951262520021004,198.08808012813444,3200.0,Inspecting strike 2750,['Going to watertank 106']
